name,NComp,Phase,dev_NdValence,maxdiff_AtomicWeight,maxdiff_Electronegativity,MixingEntropy,mean_NsValence,mean_CovalentRadius,frac_pValence,maxdiff_NUnfilled,mean_NValance,mean_MeltingT,mean_DeltaHf,min_NpUnfilled
Al1.0Cu0.06Li0.06Mg0.06Zn0.06,5,MP,2.956500448,58.439,0.92,6.315667629,1.903225806,122.8870968,0.219298246,5,3.677419355,918.6277419,-1.105098855,0
Al1.0Li0.06Mg0.06Sn0.06Zn0.06,5,MP,2.956500448,111.769,0.98,6.315667629,1.951612903,123.2258065,0.23628692,5,3.822580645,877.3685484,-0.502601457,0
Al1.0Ba1.0,2,MP,0,110.3454614,0.72,5.762825659,2,168,0.2,5,2.5,966.735,-20,0
Al1.0Be1.0,2,MP,0,17.9693566,0.04,5.762825659,2,108.5,0.2,5,2.5,1246.735,0,0
Al1.0Bi1.0,2,MP,5,181.9988614,0.41,5.762825659,2,134.5,0.125,2,16,738.935,10,3
Al1.0Ca1.0,2,MP,0,13.0964614,0.61,5.762825659,2,148.5,0.2,5,2.5,1024.235,-20,0
Al1.0Cd1.0,2,MP,5,85.4294614,0.08,5.762825659,2,132.5,0.066666667,5,7.5,763.845,3,0
Al1.0Cr1.0,2,MP,2.5,25.0145614,0.05,5.762825659,1.5,130,0.111111111,1,4.5,1556.735,-10,0
Al1.0Ga1.0,2,MP,5,42.7414614,0.2,5.762825659,2,121.5,0.125,0,8,618.19,1,5
Al1.0Ge1.0,2,MP,5,45.6584614,0.4,5.762825659,2,120.5,0.176470588,1,8.5,1072.435,-14.5,4
Al1.0In1.0,2,MP,5,87.8364614,0.17,5.762825659,2,131.5,0.125,0,8,681.61,7,5
Al1.0Nb1.0,2,MP,2,65.9248414,0.01,5.762825659,1.5,142.5,0.125,2,4,1841.735,-18,0
Al1.0Pb1.0,2,MP,5,180.2184614,0.72,5.762825659,2,133.5,0.096774194,1,15.5,767.04,10,4
Al1.0Se1.0,2,MP,5,51.9784614,0.94,5.762825659,2,120.5,0.263157895,3,9.5,713.735,0,2
Al1.0Si1.0,2,MP,0,1.1039614,0.29,5.762825659,2,116,0.428571429,1,3.5,1310.235,-19,4
Al1.0Sn1.0,2,MP,5,91.7284614,0.35,5.762825659,2,130,0.176470588,1,8.5,719.275,4,4
Al1.0Sr1.0,2,MP,0,60.6384614,0.66,5.762825659,2,158,0.2,5,2.5,991.735,-18,0
Al1.0W1.0,2,MP,2,156.8584614,0.75,5.762825659,2,141.5,0.043478261,1,11.5,2314.235,-2,0
Al1.0Yb1.0,2,MP,0,146.0724614,0.35,5.762825659,2,154,0.052631579,5,9.5,1012.735,-20,0
As1.0Cd1.0,2,MP,0,37.4894,0.49,5.762825659,2,131.5,0.111111111,3,13.5,842.11,-4,0
As1.0Cu1.0,2,MP,0,11.3756,0.28,5.762825659,1.5,125.5,0.115384615,2,13,1223.885,-3,0
As1.0Mo1.0,2,MP,2.5,21.0384,0.02,5.762825659,1.5,136.5,0.142857143,3,10.5,1993,-16,0
As1.0Pb1.0,2,MP,0,132.2784,0.15,5.762825659,2,132.5,0.11627907,1,21.5,845.305,6,3
As1.0Pd1.0,2,MP,0,31.4984,0.02,5.762825659,1,129,0.12,3,12.5,1459.025,-36,0
As1.0Te1.0,2,MP,0,52.6784,0.08,5.762825659,2,128.5,0.225806452,1,15.5,906.33,0,2
As1.0Th1.0,2,MP,4,157.11646,0.88,5.762825659,2,162.5,0.157894737,5,9.5,1556.5,-82,0
As1.0Zn1.0,2,MP,0,9.5416,0.53,5.762825659,2,120.5,0.111111111,3,13.5,891.34,-6,0
Au1.0Bi1.0,2,MP,0,12.013831,0.52,5.762825659,1.5,142,0.055555556,2,27,940.865,2,0
Au1.0Co1.0,2,MP,1.5,138.033374,0.66,5.762825659,1.5,131,0,2,17,1552.665,7,0
Au1.0Cr1.0,2,MP,2.5,144.970469,0.88,5.762825659,1,137.5,0,5,15.5,1758.665,0,0
Au1.0Mo1.0,2,MP,2.5,101.006569,0.38,5.762825659,1,145,0,5,15.5,2116.665,3,0
Au1.0Pb1.0,2,MP,0,10.233431,0.21,5.762825659,1.5,141,0.037735849,3,26.5,968.97,2,0
Au1.0Sb1.0,2,MP,0,75.206569,0.49,5.762825659,1.5,137.5,0.075,2,20,1120.555,-4,0
Au1.0Si1.0,2,MP,5,168.881069,0.64,5.762825659,1.5,123.5,0.068965517,3,14.5,1512.165,-30,0
Au1.0Ta1.0,2,MP,3.5,16.018689,1.04,5.762825659,1.5,153,0,6,22,2313.665,-32,0
Au1.0Te1.0,2,MP,0,69.366569,0.44,5.762825659,1.5,137,0.097560976,1,20.5,1029.995,0,0
Au1.0W1.0,2,MP,3,13.126569,0.18,5.762825659,1.5,149,0,5,22.5,2516.165,12,0
Ba1.0Fe1.0,2,MP,3,81.482,0.94,5.762825659,2,173.5,0,4,5,1405.5,37,0
Ba1.0Mg1.0,2,MP,0,113.022,0.42,5.762825659,2,178,0,0,2,961.5,-4,0
Ba1.0Mo1.0,2,MP,2.5,41.367,1.27,5.762825659,1.5,184.5,0,6,4,1948,73,0
Ba1.0Sc1.0,2,MP,0.5,92.371088,0.47,5.762825659,2,192.5,0,9,2.5,1407,28,0
Ba1.0Sn1.0,2,MP,5,18.617,1.07,5.762825659,2,177,0.125,4,8,752.54,-51,0
Ba1.0Ti1.0,2,MP,1,89.46,0.65,5.762825659,2,187.5,0,8,3,1470.5,57,0
Ba1.0V1.0,2,MP,1.5,86.3855,0.74,5.762825659,2,184,0,7,3.5,1591.5,57,0
Ba1.0Y1.0,2,MP,0.5,48.42115,0.33,5.762825659,2,202.5,0,9,2.5,1399.5,20,0
Be0.92Cu1.0,2,MP,4.995657837,54.533818,0.33,5.755606556,1.479166667,114.75,0,1,6.6875,1454.671875,0,0
Be0.67Co1.0,2,MP,3.430986192,49.921013,0.31,5.599431335,2,113.9640719,0,3,6.191616766,1684.550898,-3.843809387,0
Be1.0Cu1.0Ni1.0Ti1.0V1.0Zr1.0,6,MP,3.578485092,82.211818,0.58,14.89668823,1.833333333,140,0,8,6,1816.295,-24.88888889,0
Be1.0Bi1.0,2,MP,5,199.968218,0.45,5.762825659,2,122,0.096774194,3,15.5,1052.2,26,0
Be1.0Cr1.0,2,MP,2.5,42.983918,0.09,5.762825659,1.5,117.5,0,6,4,1870,-7,0
Be1.0Fe1.0,2,MP,3,46.832818,0.26,5.762825659,2,114,0,4,5,1685.5,-4,0
Be1.0Ga1.0,2,MP,5,60.710818,0.24,5.762825659,2,109,0.066666667,5,7.5,931.455,5,0
Be1.0Ge1.0,2,MP,5,63.627818,0.44,5.762825659,2,108,0.125,4,8,1385.7,-3.5,0
Be1.0Hf1.0,2,MP,1,169.477818,0.27,5.762825659,2,135.5,0,8,10,2033,-37,0
Be1.0In1.0,2,MP,5,105.805818,0.21,5.762825659,2,119,0.066666667,5,7.5,994.875,16,0
Be1.0Li1.0,2,MP,0,2.071182,0.59,5.762825659,1.5,112,0,1,1.5,1006.845,-5,0
Be1.0Mg1.0,2,MP,0,15.292818,0.26,5.762825659,2,118.5,0,0,2,1241.5,-3,0
Be1.0Mo1.0,2,MP,2.5,86.947818,0.59,5.762825659,1.5,125,0,6,4,2228,-7,0
Be1.0Nb1.0,2,MP,2,83.894198,0.03,5.762825659,1.5,130,0,7,3.5,2155,-25,0
Be1.0Ru1.0,2,MP,3.5,92.057818,0.63,5.762825659,1.5,121,0,4,5,2083.5,-3,0
Be1.0Si1.0,2,MP,0,19.073318,0.33,5.762825659,2,103.5,0.333333333,4,3,1623.5,-15,0
Be1.0Sr1.0,2,MP,0,78.607818,0.62,5.762825659,2,145.5,0,0,2,1305,-10,0
Be1.0Ta1.0,2,MP,1.5,171.935698,0.07,5.762825659,2,133,0,7,10.5,2425,-24,0
Be1.0Th1.0,2,MP,1,223.025878,0.27,5.762825659,2,151,0,8,3,1791.5,-37,0
Ca1.0La1.0,2,MP,0.5,98.82747,0.1,5.762825659,2,191.5,0,9,2.5,1154,8,0
Ca1.0Li1.0,2,MP,0,33.137,0.02,5.762825659,1.5,152,0,1,1.5,784.345,-1,0
Ca1.0Lu1.0,2,MP,0.5,134.8888,0.27,5.762825659,2,181.5,0,9,9.5,1525.5,14,0
Ca1.0Mg1.0,2,MP,0,15.773,0.31,5.762825659,2,158.5,0,0,2,1019,-6,0
Ca1.0Mo1.0,2,MP,2.5,55.882,1.16,5.762825659,1.5,165,0,6,4,2005.5,56,0
Ca1.0Na1.0,2,MP,0,17.08823072,0.07,5.762825659,1.5,171,0,1,1.5,742.935,1,0
Ca1.0Nd1.0,2,MP,0,104.164,0.14,5.762825659,2,188.5,0,10,4,1204.5,10,0
Ca1.0Ni1.0,2,MP,4,18.6154,0.91,5.762825659,2,150,0,2,6,1421.5,-7,0
Ca1.0Pt1.0,2,MP,4.5,155.006,1.28,5.762825659,1.5,156,0,2,13,1578.2,-55,0
Ca1.0Sb1.0,2,MP,5,81.682,1.05,5.762825659,2,157.5,0.176470588,3,8.5,1009.39,-62,0
Ca1.0Sc1.0,2,MP,0.5,4.877912,0.36,5.762825659,2,173,0,9,2.5,1464.5,17,0
Ca1.0Ti1.0,2,MP,1,7.789,0.54,5.762825659,2,168,0,8,3,1528,43,0
Ca1.0Tm1.0,2,MP,0,128.85621,0.25,5.762825659,2,183,0,1,8.5,1466.5,13,0
Ca1.0V1.0,2,MP,1.5,10.8635,0.63,5.762825659,2,164.5,0,7,3.5,1649,44,0
Ca1.0Y1.0,2,MP,0.5,48.82785,0.22,5.762825659,2,183,0,9,2.5,1457,11,0
Cd1.0Eu1.0,2,MP,5,39.553,0.505,5.762825659,2,171,0,7,10.5,844.61,-32,0
Cd1.0Fe1.0,2,MP,2,56.566,0.14,5.762825659,2,138,0,4,10,1202.61,17,0
Cd1.0Ga1.0,2,MP,0,42.688,0.12,5.762825659,2,133,0.04,5,12.5,448.565,1,0
Cd1.0In1.0,2,MP,0,2.407,0.09,5.762825659,2,143,0.04,5,12.5,511.985,0,0
Cd1.0Mo1.0,2,MP,2.5,16.451,0.47,5.762825659,1.5,149,0,6,9,1745.11,28,0
Cd1.0Na1.0,2,MP,5,89.42123072,0.76,5.762825659,1.5,155,0,1,6.5,482.545,-3,0
Cd1.0Pb1.0,2,MP,0,94.789,0.64,5.762825659,2,145,0.05,4,20,597.415,2,0
Cd1.0Rb1.0,2,MP,5,26.9432,0.87,5.762825659,1.5,182,0,1,6.5,453.34,1,0
Cd1.0Sn1.0,2,MP,0,6.299,0.27,5.762825659,2,141.5,0.076923077,4,13,549.65,0,0
Cd1.0Tl1.0,2,MP,0,91.9723,0.07,5.762825659,2,144.5,0.025641026,5,19.5,585.61,2,0
Cd1.0V1.0,2,MP,3.5,61.4695,0.06,5.762825659,2,148.5,0,7,8.5,1388.61,9,0
Cd1.0Zn1.0,2,MP,0,47.031,0.04,5.762825659,2,133,0,0,12,643.45,1,0
Ce1.0Co1.0,2,MP,3,81.182805,0.76,5.762825659,2,165,0,19,6.5,1419.5,-18,0
Ce1.0Cr1.0,2,MP,2,88.1199,0.54,5.762825659,1.5,171.5,0,16,5,1625.5,15,0
Ce1.0Fe1.0,2,MP,2.5,84.271,0.71,5.762825659,2,168,0,18,6,1441,3,0
Ce1.0Hf1.0,2,MP,0.5,38.374,0.18,5.762825659,2,189.5,0,14,11,1788.5,14,0
Ce1.0In1.0,2,MP,4.5,25.298,0.66,5.762825659,2,173,0.058823529,17,8.5,750.375,-38,0
Ce1.0Ir1.0,2,MP,3,52.101,1.08,5.762825659,2,172.5,0,19,13.5,1905,-50,0
Ce1.0Li1.0,2,MP,0.5,133.175,0.14,5.762825659,1.5,166,0,21,2.5,762.345,7,0
Ce1.0Mn1.0,2,MP,2,85.177955,0.43,5.762825659,2,171.5,0,17,5.5,1295,1,0
Ce1.0Mo1.0,2,MP,2,44.156,1.04,5.762825659,1.5,179,0,16,5,1983.5,29,0
Ce1.0Pu1.0,2,MP,0.5,103.884,0.16,5.762825659,2,195.5,0,14,6,992,0,0
Ce1.0Ta1.0,2,MP,1,40.83188,0.38,5.762825659,2,187,0,15,11.5,2180.5,31,0
Ce1.0Ti1.0,2,MP,0.5,92.249,0.42,5.762825659,2,182,0,14,4,1506,18,0
Ce1.0U1.0,2,MP,0,97.91291,0.26,5.762825659,2,200,0,2,5,1239.5,6,0
Ce1.0V1.0,2,MP,1,89.1745,0.51,5.762825659,2,178.5,0,15,4.5,1627,20,0
Ce1.0W1.0,2,MP,1.5,43.724,1.24,5.762825659,2,183,0,16,12,2383,29,0
Co1.0Cr0.79,2,MP,0.993094348,6.937095,0.22,5.705478334,1.558659218,131.7374302,0,3,7.675977654,1949.832402,-3.944945539,0
Co0.33Cr0.67Fe0.67Mn1.0Ni0.67,5,MP,1.183721929,6.937095,0.36,12.94086813,1.799401198,133.3023952,0,4,7.799401198,1776.697605,-4.039047653,0
Co1.0Cr0.67Fe0.67Mo0.33Ni1.0Ti0.33,6,MP,1.670658553,48.093,0.62,14.16193191,1.75,133.7975,0,6,7.92,1941.545,-10.190775,0
Co1.0Cr0.67Fe0.67Mo0.53Ni1.0Ti0.33,6,MP,1.649324743,48.093,0.62,14.38389125,1.714285714,134.7595238,0,6,7.828571429,1986.995238,-9.908185941,0
Co1.0Cr0.67Fe0.67Ni1.0Ti0.67,5,MP,2.019817735,11.066195,0.37,13.21534721,1.832917706,134.3566085,0,6,7.74563591,1862.952618,-15.62490283,0
Co1.0Cr1.0Cu1.0Fe1.0Mn1.0Ni1.0Ti1.0V1.0,8,MP,2.436698586,15.679,0.37,17.28847698,1.75,138.125,0,7,7.5,1810.97125,-8.125,0
Co1.0Cr1.0Cu1.0Fe1.0Ni1.0Ti0.8,6,MP,2.401446255,15.679,0.37,14.87072252,1.655172414,134.6551724,0,7,8.137931034,1792.684483,-6.753864447,0
Co0.5Cr0.5Cu0.5Fe0.5Ni0.5Ti1.0,6,MP,2.762725658,15.679,0.37,14.53177536,1.714285714,139,0,7,7.428571429,1818.11,-14.04081633,0
Co1.0Cr1.0Fe1.0Hf1.0Ni1.0,5,MP,2.059126028,126.4939,0.61,13.3808668,1.8,139.2,0,6,10.2,1998.6,-19.52,0
Co1.0Cr1.0Fe1.0Mo1.0Ni1.0,5,MP,1.166190379,43.9639,0.5,13.3808668,1.6,135,0,4,7.8,2076.6,-4.64,0
Co1.0Cr1.0Fe1.0Nb1.0Ni1.0,5,MP,1.414213562,40.91028,0.31,13.3808668,1.6,137,0,5,7.6,2047.4,-14.88,0
Co1.0Cr1.0Fe1.0Ni1.0Ta1.0,5,MP,1.720465053,128.95178,0.41,13.3808668,1.8,138.2,0,5,10.4,2155.4,-14.4,0
Co1.0Cr1.0Fe1.0Ni1.0Ti0.5,5,MP,1.763834207,11.066195,0.37,13.14521344,1.777777778,133.5555556,0,6,7.777777778,1879.444444,-11.55555556,0
Co1.0Cr1.0Fe1.0Ni1.0V1.0,5,MP,1.720465053,7.991695,0.28,13.3808668,1.8,134.8,0,5,7.6,1934,-8.96,0
Co1.0Cr1.0Fe1.0Ni1.0Y1.0,5,MP,2.416609195,36.90975,0.69,13.3808668,1.8,142.2,0,7,7.2,1857.2,-9.28,0
Co1.0Cr1.0Fe1.0Ni1.0Zr1.0,5,MP,2.059126028,39.2279,0.58,13.3808668,1.8,139.2,0,6,7.4,1923,-22.72,0
Co1.0Cr1.0Mn1.0Ni1.0V1.0,5,MP,1.743559577,7.991695,0.36,13.3808668,1.8,136.2,0,5,7.4,1875.6,-9.12,0
Co1.0Fe1.0Ga1.0Mn1.0Ni1.0,5,MP,1.720465053,14.784955,0.36,13.3808668,2,128.6,0.021276596,3,9.4,1425.782,-9.12,0
Co1.0Fe1.0Mn1.0Mo1.0Ni1.0,5,MP,1.166190379,41.021955,0.61,13.3808668,1.8,135,0,4,8,1944.4,-4,0
Co1.0Fe1.0Mn1.0Ni1.0Sn1.0,5,MP,1.720465053,63.771955,0.41,13.3808668,2,132,0.041666667,3,9.6,1466.216,-2.56,0
Co1.0Fe1.0Mn1.0Ni1.0V1.0,5,MP,1.720465053,7.991695,0.36,13.3808668,2,134.8,0,5,7.8,1801.8,-8.96,0
Co1.0Dy1.0,2,MP,3.5,103.566805,0.66,5.762825659,2,159,0,1,10.5,1726.5,-23,0
Co1.0Er1.0,2,MP,3.5,108.325805,0.64,5.762825659,2,157.5,0,1,11.5,1769,-24,0
Co1.0Gd1.0,2,MP,3,98.316805,0.68,5.762825659,2,161,0,13,9.5,1677,-22,0
Co1.0In1.0,2,MP,1.5,55.884805,0.1,5.762825659,2,134,0.045454545,2,11,1098.875,7,0
Co1.0La1.0,2,MP,3,79.972275,0.78,5.762825659,2,166.5,0,6,6,1480.5,-17,0
Co1.0Lu1.0,2,MP,3,116.033605,0.61,5.762825659,2,156.5,0,6,13,1852,-27,0
Co1.0Nd1.0,2,MP,3.5,85.308805,0.74,5.762825659,2,163.5,0,7,7.5,1531,-20,0
Co1.0Pr1.0,2,MP,3.5,81.974455,0.75,5.762825659,2,164.5,0,8,7,1486,-20,0
Co1.0Sc1.0,2,MP,3,13.977283,0.52,5.762825659,2,148,0,6,6,1791,-30,0
Co1.0Sm1.0,2,MP,3.5,91.426805,0.71,5.762825659,2,162,0,5,8.5,1556.5,-22,0
Co1.0Ta1.0,2,MP,2,122.014685,0.38,5.762825659,2,148,0,4,14,2529,-24,0
Co1.0Te1.0,2,MP,1.5,68.666805,0.22,5.762825659,2,132,0.16,1,12.5,1245.33,0,0
Co1.0W1.0,2,MP,1.5,124.906805,0.48,5.762825659,2,144,0,3,14.5,2731.5,-1,0
Co1.0Yb1.0,2,MP,3.5,114.120805,0.62,5.762825659,2,156.5,0,3,12.5,1430,2,0
Cr1.0Ni0.79,2,MP,1.489641522,6.6973,0.25,5.705478334,1.441340782,132.3798883,0,4,7.765363128,1980.513966,-6.903654692,0
Cr1.0Cu1.0Fe1.0Ni1.0Zr1.0,5,MP,2.712931993,39.2279,0.58,13.3808668,1.6,140.4,0,7,7.8,1840.954,-14.4,0
Cr0.5Cu0.5Fe0.5Ni1.0,4,MP,1.743559577,11.5499,0.25,11.07573654,1.6,130.2,0,5,9,1760.954,2.24,0
Cr0.67Fe1.0Mn0.67Ni0.33,4,MP,0.965086493,6.6973,0.36,10.97525263,1.74906367,134.5243446,0,4,7.494382022,1820.06367,-2.103382008,0
Cr1.0Fe1.0Mn1.0Ni1.0Ti1.0,5,MP,1.939071943,10.8264,0.37,13.3808668,1.8,138.8,0,6,7,1835.8,-13.28,0
Cr1.0Mo0.5Nb1.0Ta0.5Ti1.0Zr1.0,6,MP,1.280624847,133.08088,0.83,14.53343194,1.5,160,0,2,6.3,2418.4,-4.92,0
Cr1.0Nb1.0Ti1.0V1.0Zr1.0,5,MP,1.166190379,45.03938,0.33,13.3808668,1.6,158.2,0,2,4.8,2236.4,-4.64,0
Cr1.0Nb1.0Ti1.0Zr1.0,4,MP,1.299038106,45.03938,0.33,11.52565132,1.5,159.5,0,2,4.75,2249.75,-5,0
Cr1.0Cu1.0,2,MP,2.5,11.5499,0.24,5.762825659,1,135.5,0,5,8.5,1768.885,12,0
Cr1.0Hf1.0,2,MP,1.5,126.4939,0.36,5.762825659,1.5,157,0,2,12,2343,-9,0
Cr1.0Mg1.0,2,MP,2.5,27.6911,0.35,5.762825659,1.5,140,0,6,4,1551.5,24,0
Cr1.0Nb1.0,2,MP,0.5,40.91028,0.06,5.762825659,1,151.5,0,1,5.5,2465,-7,0
Cr1.0Se1.0,2,MP,2.5,26.9639,0.89,5.762825659,1.5,129.5,0.181818182,4,11,1337,0,0
Cr1.0Ta1.0,2,MP,1,128.95178,0.16,5.762825659,1.5,154.5,0,1,12.5,2735,-7,0
Cr1.0Te1.0,2,MP,2.5,75.6039,0.44,5.762825659,1.5,138.5,0.181818182,4,11,1451.33,0,0
Cr1.0Y1.0,2,MP,2,36.90975,0.44,5.762825659,1.5,164.5,0,3,4.5,1989.5,11,0
Cr1.0Zr1.0,2,MP,1.5,39.2279,0.33,5.762825659,1.5,157,0,2,5,2154,-12,0
Cs1.0Ga1.0,2,MP,5,63.1824519,1.02,5.762825659,1.5,183,0.071428571,4,7,302.25,14,0
Cs1.0Hf1.0,2,MP,1,45.5845481,0.51,5.762825659,1.5,209.5,0,7,9.5,1403.795,104,0
Cs1.0In1.0,2,MP,5,18.0874519,0.99,5.762825659,1.5,193,0.071428571,4,7,365.67,-4,0
Cs1.0Li1.0,2,MP,0,125.9644519,0.19,5.762825659,1,186,0,0,1,377.64,16,0
Cs1.0Mg1.0,2,MP,0,108.6004519,0.52,5.762825659,1.5,192.5,0,1,1.5,612.295,25,0
Cs1.0Mo1.0,2,MP,2.5,36.9454519,1.37,5.762825659,1,199,0,5,3.5,1598.795,128,0
Cs1.0Na1.0,2,MP,0,109.9156826,0.14,5.762825659,1,205,0,0,1,336.23,3,0
Cs1.0Nb1.0,2,MP,2,39.9990719,0.81,5.762825659,1,204,0,6,3,1525.795,135,0
Cs1.0Ta1.0,2,MP,1.5,48.0424281,0.71,5.762825659,1.5,207,0,6,10,1795.795,130,0
Cs1.0Te1.0,2,MP,5,5.3054519,1.31,5.762825659,1.5,191,0.235294118,1,8.5,512.125,0,0
Cs1.0Tl1.0,2,MP,5,71.4778481,0.83,5.762825659,1.5,194.5,0.035714286,4,14,439.295,-15,0
Cs1.0V1.0,2,MP,1.5,81.9639519,0.84,5.762825659,1.5,198.5,0,6,3,1242.295,103,0
Cu1.0Fe1.0,2,MP,2,7.701,0.07,5.762825659,1.5,132,0,3,9.5,1584.385,13,0
Cu1.0Ga1.0,2,MP,0,6.177,0.09,5.762825659,1.5,127,0.041666667,4,12,830.34,1,0
Cu1.0Ge1.0,2,MP,0,9.094,0.11,5.762825659,1.5,126,0.08,3,12.5,1284.585,-11.5,0
Dy1.0Ta1.0,2,MP,1.5,18.44788,0.28,5.762825659,2,181,0,3,15.5,2487.5,25,0
Dy1.0V1.0,2,MP,1.5,111.5585,0.41,5.762825659,2,172.5,0,3,8.5,1934,15,0
Dy1.0W1.0,2,MP,2,21.34,1.14,5.762825659,2,177,0,2,16,2690,21,0
Dy1.0Zr1.0,2,MP,1,71.276,0.11,5.762825659,2,183.5,0,4,8,1906.5,8,0
Er1.0Fe1.0,2,MP,3,111.414,0.59,5.762825659,2,160.5,0,2,11,1790.5,-5,0
Er1.0Hf1.0,2,MP,1,11.231,0.06,5.762825659,2,182,0,6,16,2138,9,0
Er1.0Mn1.0,2,MP,2.5,112.320955,0.31,5.762825659,2,164,0,3,10.5,1644.5,-4,0
Er1.0Re1.0,2,MP,2.5,18.948,0.66,5.762825659,2,170,0,3,17.5,2614.5,-9,0
Er1.0Ru1.0,2,MP,3.5,66.189,0.96,5.762825659,1.5,167.5,0,2,11,2188.5,-37,0
Er1.0Sn1.0,2,MP,5,48.549,0.72,5.762825659,2,164,0.071428571,2,14,1137.54,-49,0
Er1.0Ta1.0,2,MP,1.5,13.68888,0.26,5.762825659,2,179.5,0,5,16.5,2530,23,0
Er1.0Ti1.0,2,MP,1,119.392,0.3,5.762825659,2,174.5,0,6,9,1855.5,13,0
Er1.0V1.0,2,MP,1.5,116.3175,0.39,5.762825659,2,171,0,5,9.5,1976.5,14,0
Er1.0W1.0,2,MP,2,16.581,1.12,5.762825659,2,175.5,0,4,17,2732.5,19,0
Er1.0Zr1.0,2,MP,1,76.035,0.09,5.762825659,2,182,0,6,9,1949,7,0
Eu1.0Fe1.0,2,MP,3,96.119,0.645,5.762825659,2,165,0,3,8.5,1453,30,0
Eu1.0La1.0,2,MP,0.5,13.05853,0.085,5.762825659,2,202.5,0,2,6,1144,11,0
Eu1.0Mo1.0,2,MP,2.5,56.004,0.975,5.762825659,1.5,176,0,1,7.5,1995.5,63,0
Eu1.0Rh1.0,2,MP,4,49.0585,1.095,5.762825659,1.5,170,0,4,9,1666,-24,0
Eu1.0Ta1.0,2,MP,1.5,28.98388,0.315,5.762825659,2,184,0,0,14,2192.5,66,0
Eu1.0V1.0,2,MP,1.5,101.0225,0.445,5.762825659,2,175.5,0,0,7,1639,49,0
Eu1.0W1.0,2,MP,2,31.876,1.175,5.762825659,2,180,0,1,14.5,2395,64,0
Fe0.67Mo1.0,2,MP,0.490140885,40.115,0.33,5.599431335,1.401197605,145.1736527,0,2,6.80239521,2460.700599,-1.921904694,0
Fe1.0Se0.67,2,MP,1.960563538,23.115,0.72,5.599431335,2,127.1856287,0.143162393,2,11.20958084,1282.622754,0,0
Fe1.0Ga1.0,2,MP,2,13.878,0.02,5.762825659,2,127,0.047619048,1,10.5,1056.955,-2,0
Fe1.0Gd1.0,2,MP,2.5,101.405,0.63,5.762825659,2,164,0,12,9,1698.5,-1,0
Fe1.0Hf1.0,2,MP,2,122.645,0.53,5.762825659,2,153.5,0,4,13,2158.5,-21,0
Fe1.0Ho1.0,2,MP,3,109.08532,0.6,5.762825659,2,162,0,1,10.5,1779,-2,0
Fe1.0In1.0,2,MP,2,58.973,0.05,5.762825659,2,137,0.047619048,1,10.5,1120.375,19,0
Fe1.0La1.0,2,MP,2.5,83.06047,0.73,5.762825659,2,169.5,0,5,5.5,1502,5,0
Fe1.0Li1.0,2,MP,3,48.904,0.85,5.762825659,1.5,130,0,3,4.5,1132.345,26,0
Fe1.0Lu1.0,2,MP,2.5,119.1218,0.56,5.762825659,2,159.5,0,5,12.5,1873.5,-7,0
Fe1.0Mg1.0,2,MP,3,31.54,0.52,5.762825659,2,136.5,0,4,5,1367,18,0
Fe1.0Na1.0,2,MP,3,32.85523072,0.9,5.762825659,1.5,149,0,3,4.5,1090.935,62,0
Fe1.0Nb1.0,2,MP,1,37.06138,0.23,5.762825659,1.5,148,0,3,6.5,2280.5,-16,0
Fe1.0Pr1.0,2,MP,3,85.06265,0.7,5.762825659,2,167.5,0,7,6.5,1507.5,1,0
Fe1.0Pu1.0,2,MP,3,188.155,0.55,5.762825659,2,159.5,0,4,8,1362,0,0
Fe1.0Sb1.0,2,MP,2,65.915,0.22,5.762825659,2,135.5,0.130434783,1,11.5,1357.39,10,0
Fe1.0Sc1.0,2,MP,2.5,10.889088,0.47,5.762825659,2,151,0,5,5.5,1812.5,-11,0
Fe1.0Sm1.0,2,MP,3,94.515,0.66,5.762825659,2,165,0,4,8,1578,-1,0
Fe1.0Ta1.0,2,MP,1.5,125.10288,0.33,5.762825659,2,151,0,3,13.5,2550.5,-15,0
Fe1.0Tb1.0,2,MP,3,103.08035,0.62,5.762825659,2,163,0,1,9.5,1720,-3,0
Fe1.0Th1.0,2,MP,2,176.19306,0.53,5.762825659,2,169,0,4,6,1917,-11,0
Fe1.0Tm1.0,2,MP,3,113.08921,0.58,5.762825659,2,161,0,3,11.5,1814.5,-5,0
Fe1.0U1.0,2,MP,2.5,182.18391,0.45,5.762825659,2,164,0,16,7,1609.5,-6,0
Fe1.0Y1.0,2,MP,2.5,33.06085,0.61,5.762825659,2,161,0,5,5.5,1805,-1,0
Fe1.0Yb1.0,2,MP,3,117.209,0.57,5.762825659,2,159.5,0,4,12,1451.5,25,0
Fe1.0Zn1.0,2,MP,2,9.535,0.18,5.762825659,2,127,0,4,10,1251.84,4,0
Ga1.0Ge1.0,2,MP,0,2.917,0.2,5.762825659,2,121,0.111111111,1,13.5,757.155,-15.5,4
Ga1.0In1.0,2,MP,0,45.095,0.03,5.762825659,2,132,0.076923077,0,13,366.33,3,5
Ga1.0Na1.0,2,MP,5,46.73323072,0.88,5.762825659,1.5,144,0.071428571,4,7,336.89,5,0
Ga1.0Nb1.0,2,MP,3,23.18338,0.21,5.762825659,1.5,143,0.055555556,2,9,1526.455,-8,0
Ga1.0Pb1.0,2,MP,0,137.477,0.52,5.762825659,2,134,0.073170732,1,20.5,451.76,5,4
